,id,text,sentiment,nouns
1039,143099684238536704,@chikkitita argh. Pour te consoler tu peux passer un bon moment devant les robes de soirée des #MissFrance,"(0.7, 0.7)","['@ chikkitita argh', 'pour', 'te consoler tu peux passer un bon moment devant les robes', 'soirée des #', 'missfrance']"
1040,143099693562478592,"Oh mon Dieu, robes meringues pour faire Sissi, c'est le pompon chez #missfrance.","(0.0, 0.0)","['oh', 'dieu', 'robes meringues', 'sissi', 'pompon chez # missfrance']"
1041,143099697773551616,Haaa les robes à la Sisi &lt;3 #MissFrance,"(0.0, 0.0)","['haaa', 'les robes à', 'sisi', 'missfrance']"
1042,143099705155522562,Et ben 2h de Haribo ça m'a moins donné envie de vomir que les robes Sissi #MissFrance,"(-0.05, 0.0)","['et', 'ben 2h', 'haribo', 'ça m', 'moins donné envie', 'vomir que les robes', 'sissi', 'missfrance']"
1043,143099706560622592,Oh les robes sont immondes... :X #MissFrance,"(0.0, 0.0)","['oh', 'les robes sont immondes ...', 'missfrance']"
1044,143099709995745280,"Wow, les robes sont sublimes. *_* #MissFrance","(1.0, 1.0)","['wow', 'les robes sont sublimes', '* _ * #', 'missfrance']"
1045,143099711740588033,Miss Réunion elle a faillit se casser la gueule #MissFrance #Tf1,"(0.0, 0.0)","['miss réunion', 'faillit se casser', 'gueule #', 'missfrance', 'tf1']"
1046,143099715125387264,Merci les robes meringues #missfrance,"(0.3, 0.2)","['merci', 'les robes meringues # missfrance']"
1047,143099718354997248,Quelqu'un serait assez urbain pour twitpicer Miss Alsace ? #missfrance,"(0.0, 0.0)","[""quelqu'un"", 'serait assez urbain', 'miss alsace', '# missfrance']"
1048,143099720666058752,Les robes-meringues ca sent la chute #missfrance,"(0.0, 0.0)","['les', 'robes-meringues ca', 'chute # missfrance']"
1049,143099726131245057,"la robe sissi, ils la reprennent des annees precedentes ?  #missfrance","(0.0, 0.0)","['robe sissi', 'reprennent des annees precedentes', '# missfrance']"
1050,143099735195131904,OhMamammia les robes #MissFrance,"(0.0, 0.0)","['ohmamammia', 'les robes #', 'missfrance']"
1051,143099749648695298,Question : À quoi sert le jury ?! #missfrance,"(0.0, 0.0)","['à quoi sert', '# missfrance']"
1052,143099756938395648,"han, la chanson de Jeu d'enfants.♥ :') #missfrance","(0.0, 0.0)","['jeu', '# missfrance']"
1053,143099762047057920,Vraiment moche leurs robes :S #MissFrance,"(-0.625, 1.0)","['vraiment', 'moche leurs robes', 's #', 'missfrance']"
1054,143099764068720641,"Moches les robes de soirées, mon dieu. #missfrance","(-0.8, 0.8)","['moches', 'les robes', 'mon dieu', '# missfrance']"
1055,143099765314420736,"Ah enfin des robes super longues, elles se cassent plus facilement la gueule avec ces robes #MissFrance","(0.15, 0.3666666666666667)","['enfin des robes', 'super longues', 'elles se cassent', 'gueule avec ces robes #', 'missfrance']"
1056,143099781714161664,Ah punaise ! Même les robes sont moches.. Je hais le rose ! #MissFrance,"(-0.23333333333333336, 0.46666666666666673)","['même', 'les robes sont moches ..', 'je', 'missfrance']"
1057,143099786575355905,"Et voici, miss ""jemeprendspourunebarbie"" et sa robe rose. #missfrance","(0.08, 0.1)","['et', 'sa robe', '# missfrance']"
1058,143099787506499584,=O la robe rose turquoise JE VEUX LA MEME #MissFrance !!!,"(0.04, 0.3)","['je veux la meme', 'missfrance']"
1059,143099787623936000,La robe ici :p #missfrance #tf1,"(0.75, 1.0)","['robe ici', 'p # missfrance # tf1']"
1060,143099790593490944,#missfrance les robes sont toujours aussi moches.,"(-0.8, 0.8)",['# missfrance les robes sont toujours aussi moches']
1061,143099798768197633,Pas mal le défilé Moltonel double épaisseur. #missfrance,"(0.175, 0.35)","['moltonel', 'double épaisseur', '# missfrance']"
1062,143099803545518080,"Leurs robes sont SUPERBES, MAGNIFIQUE, SPLENDIDE, je 'ai pas de mots. #MissFrance","(0.9333333333333332, 1.0)","['leurs', 'robes sont', 'superbes', 'magnifique', 'splendide', ""je 'ai pas"", 'missfrance']"
1063,143099805881733120,"La musique c'est pour @MariePayet , ""la vie en rose"" version Dézil !! #MissFrance #Marie Paillette","(0.125, 0.1)","[""musique c'est"", 'mariepayet', 'dézil', 'missfrance', 'marie paillette']"
1064,143099810831011840,"En fait, elles me font PEUR avec leur sourire freedent #missfrance","(0.3, 0.0)","['en', 'peur', 'avec leur sourire freedent # missfrance']"
1065,143099814849159168,olalal les gimauves ... ou les meringues ! #missfrance #robemoche,"(0.0, 0.0)","['olalal les gimauves ... ou les meringues', '# missfrance # robemoche']"
1066,143099819915886592,J'aime pas la robe encore une fois et une miss celle de la reunion est bien mais c tout #missfrance,"(0.2733333333333333, 0.3)","[""j'aime"", 'robe encore', 'reunion est bien mais c tout # missfrance']"
1067,143099828661002240,Alors maintenant #MissFrance recycle les dessus de lit des grand-mères pour faire des robes,"(0.0, 0.0)","['alors', 'maintenant #', 'missfrance', 'recycle les dessus', 'lit des grand-mères', 'faire des robes']"
1068,143099833182461952,Cette chanson *_______* #MissFrance,"(0.0, 0.0)","['cette', 'chanson * _______ * #', 'missfrance']"
1069,143099844570005505,Ya une erreur sur miss reunion non? #MissFrance,"(-0.01, 0.0)","['ya', 'erreur sur', 'reunion non', 'missfrance']"
1070,143099872554389504,#missfrance ne pas sous estimer l'Alsace qui a beaucoup d'éclat ! Ça se jouera entre Loire et Alsace!!,"(0.1953125, 0.1)","[""# missfrance ne pas sous estimer l'alsace qui"", ""beaucoup d'éclat"", 'ça se jouera entre', 'loire', 'alsace']"
1071,143099875989536768,La France perd son triple A après l'élection de sa Miss. Les marchés sont secoués. #missfrance,"(0.0, 0.0)","['france', 'perd son triple', ""après l'élection"", 'miss', 'les', 'marchés sont secoués', '# missfrance']"
1072,143099886601113600,Je connais la chanson par coeur. :) #EdithPiaf #MissFrance,"(0.35, 0.5)","['je', 'chanson par coeur', 'edithpiaf', 'missfrance']"
1073,143099893781774336,Je sens d'ici que miss france sera miss Réunion ! Je la trouve trop fake rien que dans sa manière de bouger ^^ #missfrance,"(-0.25, 0.7)","['je', ""sens d'ici que"", 'france sera', 'réunion', 'je', 'trouve trop fake rien que dans sa manière', 'bouger ^^ # missfrance']"
1074,143099901469925376,Sourire hypocrite. #missfrance,"(0.3, 0.0)","['sourire', '# missfrance']"
1075,143099913885057024,Miss Alsace et Pays de Loire sont les deux plus belles #TF1,"(1.0, 1.0)","['miss alsace', 'pays', 'loire', 'sont les deux', 'belles #', 'tf1']"
1076,143099916774932481,Mais c'est quoi ces robes berkk #missfrance,"(0.0, 0.0)","['mais', ""c'est quoi ces robes berkk # missfrance""]"
1077,143099934210658304,*_* Comment elles sont magnifique les robes ! #Missfrance,"(1.0, 1.0)","['* _ *', 'comment', 'elles sont magnifique les robes', 'missfrance']"
1078,143099948978806784,#MissFrance on va avoir encore droit à la tirade de Delon sur Romy Schneider @tavaisquapaslaquittervieuxconnardaigritufinirasseuldanstoncoin,"(0.17, 0.0)","['missfrance', 'va avoir encore droit à', 'delon', 'romy schneider', '@ tavaisquapaslaquittervieuxconnardaigritufinirasseuldanstoncoin']"
1079,143099961620430849,"Wouw, ça c'est de la robe, elles sont magnifique ! #MissFrance","(1.0, 1.0)","['wouw', ""ça c'est"", 'elles sont magnifique', 'missfrance']"
1080,143099971560939520,Elles sont moches les robes ! #MissFrance,"(-1.0, 0.8)","['elles', 'sont moches les robes', 'missfrance']"
1081,143099977416192000,Hmmmm les robes sont ignobles. Le créateur devrait penser à changer de métier. #missfrance,"(-0.8, 0.7)","['hmmmm', 'les robes sont ignobles', 'créateur devrait penser à changer', '# missfrance']"
1082,143099981224620033,Finalement vive #MissAlsace ! #MissFrance,"(0.3375, 0.35)","['finalement', 'vive #', 'missalsace', 'missfrance']"
1083,143099982076051456,Miss Alsace est vraiment magnifique #MissFrance,"(1.0, 1.0)","['miss alsace', 'est vraiment magnifique #', 'missfrance']"
1084,143099982860398593,"Miss France, c'est le seul job en CDD où t'es obligé de bouffer du pâté et toucher le cul d'une vache tout en souriant. #foire #missfrance","(0.2733333333333333, 0.3)","['miss france', 'seul job', 'cdd', ""où t'es obligé"", 'bouffer du pâté', ""cul d'une vache tout"", '# foire # missfrance']"
1085,143099987860000768,"Entre #MissFrance, #Nolwenn Leroy et #DocMartin est pas gâté pour représenter la #Bretagne! :(","(-0.75, 1.0)","['entre', 'missfrance', 'nolwenn leroy', 'docmartin', 'est pas gâté', 'bretagne']"
1086,143099996038889474,"On croirait des gâteaux géants leurs robes, vraiment moche #missfrance","(-0.4, 0.75)","['croirait des gâteaux géants leurs robes', 'vraiment moche # missfrance']"
1087,143100004859514880,"Si miss Alsace gagne, je suis dans la merde. Mais, je m'en fou. Je veux comme même qu'elle gagne ! #missfrance","(-0.1525, 0.6)","['si', 'alsace', 'je suis dans', 'mais', ""je m'en fou"", 'je', ""veux comme même qu'elle gagne"", '# missfrance']"
1088,143100004884692992,"@Inzecity tiens, on peut faire des robes en swiffer rose aussi !! #missfrance","(0.125, 0.1)","['inzecity', 'peut faire des robes', '# missfrance']"
1089,143100020810461184,Je soupçonne le comité d'utiliser tous les ans les mêmes robes meringues pour le tableau final ! #MissFrance,"(-0.135, 0.25)","['je', ""comité d'utiliser tous les ans les mêmes robes meringues"", 'missfrance']"
1090,143100021913554944,"Perso' je les trouve moche les robes , fin je dis sa je dis rien.  #TF1","(-0.45, 0.47500000000000003)","['perso', 'je les trouve moche les robes', 'fin je dis sa je dis rien', 'tf1']"
1091,143100025185112065,Ridicule pour ridicule... Vive miss Alsace ! #MissFrance,"(-0.3875, 0.6166666666666667)","['ridicule', 'ridicule ...', 'vive', 'alsace', 'missfrance']"
1092,143100035637313537,"De vraies petites princesses. Biensur, c'est les robes qui les mettent en valeurs. #MissFrance","(0.07500000000000001, 0.25)","['de', 'vraies petites princesses', 'biensur', ""c'est les robes qui les mettent"", 'missfrance']"
1093,143100042947993601,@KoliaDelesalle c est pas miss Alsace t sur? #MissFrance,"(0.0, 0.0)","['koliadelesalle', 'c est pas', 'alsace', 't sur', 'missfrance']"
1094,143100044114010112,Bon je suis sur #missfrance c'est Miss Pays de Loire ..,"(0.7, 0.7)","['bon', ""je suis sur # missfrance c'est"", 'miss pays', 'loire']"
1095,143100047972777984,Ils ont pris les draps du lit de leurs mamans pour faire des robes aussi moches ? #MissFrance,"(-0.8, 0.8)","['ils', 'ont pris les draps du lit', 'leurs mamans', 'faire des robes aussi moches', 'missfrance']"
1096,143100061046407168,"Lorie milite pour Pays de Loire, clairement #missfrance","(0.25, 0.5)","['lorie', 'pays', 'loire', 'clairement # missfrance']"
1097,143100063789490176,C'est Miss pays de Loire qui doit gagner !!! #MissFrance,"(0.0, 0.0)","[""c'est miss"", 'loire', 'qui doit gagner', 'missfrance']"
1098,143100069149814785,Si miss Alsace passe alors les roux seront déclarés Grande Cause Nationale ! Votez ! #missfrance,"(0.1, 0.2)","['si', 'alsace', 'passe alors les roux seront déclarés', 'grande cause nationale', 'votez', '# missfrance']"
1099,143100085549547520,"Je la vois bien Miss France, Miss Pays de Loire. Je l'imagine, pleurant, le diadème sur la tête en fait ... #missfrance","(0.0, 0.2)","['je', 'vois bien', 'miss france', 'miss pays', 'loire', 'je', 'diadème sur', 'fait ... # missfrance']"
1100,143100090213601282,les robes sont belles #Missfrance,"(0.8, 0.8)","['les robes sont belles #', 'missfrance']"
1101,143100098249895937,Mon dieuuu la robe guimove pitié #MissFrance cette année c'est pour créer une révolution ou quoi?,"(0.0, 0.0)","['mon', 'robe guimove pitié #', 'missfrance', ""cette année c'est"", 'révolution ou quoi']"
1102,143100111260631040,Miss Centre o Miss Île de France. Estais avisados gabachos de mierda. #missfrance,"(0.0, 0.0)","['miss centre', 'miss', 'france', 'estais', 'avisados gabachos', '# missfrance']"
1103,143100114481844224,MazalTov !! “@Jodyylesage: La je vomi leurs robes #missfrance #TF1”,"(0.0, 0.0)","['mazaltov', '“ @', 'jodyylesage', 'je vomi leurs robes # missfrance #', 'tf1']"
1104,143100116553826307,Elles sont moche leurs robes. #MissFrance,"(-0.8, 0.8)","['elles', 'sont moche leurs robes', 'missfrance']"
1105,143100117296226304,rooting for Alsace and Reunion tbh #missfrance,"(0.0, 0.0)","['alsace', 'reunion', 'tbh # missfrance']"
1106,143100132248928256,C'est quoi ces robes moches... #MissFrance,"(-0.8, 0.8)","[""c'est"", 'quoi ces robes moches ... #', 'missfrance']"
1107,143100138137722880,On dirait des rideaux les robes. #MissFrance,"(0.0, 0.0)","['dirait des rideaux les robes', 'missfrance']"
1108,143100146102706177,Just for fun soirée tweet live... Y'a pas qu'à Lorient qu'on pêche le hareng ...#missfrance,"(0.0, 0.0)","['fun soirée tweet', 'pas qu', 'lorient', ""qu'on pêche"", 'hareng ... # missfrance']"
1109,143100162733113346,Miss Provence et Miss Cote d'Azur me font taper de très grosses Barres ! #MissFrance,"(0.0, 0.4)","['miss provence', 'miss cote', 'très grosses', 'barres', 'missfrance']"
1110,143100172891734016,Pas moins de 122 rouleaux de PQ ont été nécessaire pour réaliser chacune des robes #sachezle #missFrance,"(0.27, 0.2)","['pq', 'ont été nécessaire', 'réaliser chacune des robes # sachezle # missfrance']"
1111,143100183058714624,"Si ce n'est pas Miss Alsace, je veux bien Miss Pays de Loire en second choix... #MissFrance","(0.03333333333333333, 0.26666666666666666)","['si', ""ce n'est pas"", 'miss alsace', 'je veux bien', 'miss pays', 'loire', 'choix ... #', 'missfrance']"
1112,143100204223176704,Wsh c d robes ou d piéces monter --' #TF1.,"(0.0, 0.0)","['wsh', 'c d robes ou d piéces monter', 'tf1']"
1113,143100208417480704,Réunion ou Alsace #missfrance,"(0.0, 0.0)","['réunion', 'alsace', '# missfrance']"
1114,143100213576478720,Regardez! Moi aussi j'ai une robe de princesse! #MissFrance http://t.co/8z1ORUKp,"(0.0, 0.0)","['regardez', 'moi', ""aussi j'ai"", 'missfrance']"
1115,143100218550915073,Miss Réunion est quand même vachement mise en avant je trouve. #MissFrance,"(0.0, 0.5)","['miss réunion', 'est quand même vachement mise', 'je trouve', 'missfrance']"
1116,143100222648745984,"@Karim_Boukercha Non il parait que maintenant que Geneviève est partie, Miss France est free lance ! #missfrance","(-0.0125, 0.0)","['karim_boukercha non', 'il parait que maintenant que', 'geneviève', 'est partie', 'miss france', 'free lance', '# missfrance']"
1117,143100225756733441,Qui a fait les robes déjà ? #MissFrance #MortAuBeau,"(0.0, 0.0)","['qui', 'fait les robes déjà', 'missfrance', 'mortaubeau']"
1118,143100228709523456,Miss Reunion est la plus jolie... #MissFrance,"(0.741, 0.78)","['miss reunion', 'jolie ... #', 'missfrance']"
1119,143100238532575232,Moi je suis pour Pays De La Loire ou Alsace. Reunion aussi ca passe. Mais de toutes facon elles sont pas terribles... #MissFrance,"(0.285, 0.35)","['moi', 'je suis', 'pays de la loire', 'alsace', 'reunion', 'aussi ca passe', 'mais', 'toutes facon elles sont pas terribles ... #', 'missfrance']"
1120,143100244475908096,Elles sont horrible les robes #missfrance,"(-1.0, 1.0)","['elles', 'sont horrible les robes # missfrance']"
1121,143100247646814208,Miss Reunion est vachement mise en avant ahhaha #tf1,"(0.0, 0.0)","['miss reunion', 'est vachement mise', 'ahhaha # tf1']"
1122,143100273328533504,Les robes sont hideuses et Sylvie Tellier aurait pu repasser la sienne #chiffon #missfrance,"(-0.7, 1.0)","['les', 'robes sont hideuses', 'sylvie tellier', 'aurait pu repasser', 'sienne # chiffon # missfrance']"
1123,143100276310671360,"A part la télé en couleur, l'élection de #missfrance ça n'a pas vraiment changé depuis 1938.","(0.0125, -0.05)","['# missfrance ça n', 'pas vraiment changé depuis']"
1124,143100294379732995,#MissFrance Je pense que cela sera miss Pays de Loire #Genevieveweloveyou,"(0.0, 0.0)","['missfrance je', 'pense que cela sera', 'pays', 'loire', 'genevieveweloveyou']"
1125,143100298972508160,Moi je dit robe de merde ! #MissFrance,"(-0.875, 0.4)","['moi', 'je dit robe', 'missfrance']"
1126,143100299471622144,Miss Alsace est la seule a ne pas être rester avec un tete figé de constipé #MissFrance,"(-0.15000000000000002, 0.25)","['miss alsace', 'ne pas être rester avec un tete figé', 'constipé #', 'missfrance']"
1127,143100301765906432,On a vu Linda dire Alsace ! #MissFrance,"(0.0, 0.0)","['linda', 'alsace', 'missfrance']"
1128,143100302323761152,"Moi je pense que celle qui n'a pas peur de se doigter durant un Shooting, c'est Miss Provence...ce sera elle la #MissFrance #TF1","(0.0, 0.0)","['moi', 'je pense que celle qui n', 'pas peur', 'se doigter durant un', 'shooting', 'miss provence', '... ce sera elle', 'missfrance', 'tf1']"
1129,143100304949387264,Chouettes les robes meringue des #missfrance,"(0.6, 0.8)","['chouettes', 'les robes meringue des # missfrance']"
1130,143100306459328512,"Putain j'envie d'avoir une robe qu'elle porte ,elles doient se prendre pour des princesses avec la musique et tous *_* #MissFrance","(0.22, 0.1)","['putain', ""j'envie d'avoir"", ""robe qu'elle porte"", 'elles doient se prendre', 'des princesses avec', 'tous * _ * #', 'missfrance']"
1131,143100315221241856,Mais quelles robes immondes! #MissFrance,"(0.0, 0.0)","['mais', 'quelles robes immondes', 'missfrance']"
1132,143100336738021378,Je sens la tendance des robes meringue revenir en force cette saison! #MissFrance,"(0.0, 0.0)","['je', 'tendance des robes meringue revenir', 'force cette saison', 'missfrance']"
1133,143100347370569728,J'aime trop leurs robes ! #missfrance,"(0.14375, 0.6499999999999999)","[""j'aime"", 'trop leurs robes', '# missfrance']"
1134,143100353787871232,@NICKIMINAJ. Look Miss France Please !!!!!!!!! Redif #tf1,"(0.0, 0.0)","['nickiminaj', 'miss france please', 'redif', '# tf1']"
1135,143100370900627456,ces robes sont affreuses! #MissFrance,"(-1.0, 0.8)","['ces robes sont affreuses', 'missfrance']"
1136,143100399308644352,Ouh les robes de Barbie Princesse des étoiles ! #missfrance,"(0.0, 0.0)","['ouh', 'les robes', 'barbie princesse', 'des étoiles', '# missfrance']"
1137,143100400055222272,pour miss alsace #missfrance hum des barbapapa :),"(0.5, 1.0)",['alsace # missfrance hum des barbapapa']
1138,143100411262418944,Que celle qui n'a jamais rêvé d'une magnifique robe de princesse comme celle là se présente immédiatement !! #MissFrance,"(0.59375, 0.575)","['que', 'celle qui n', ""jamais rêvé d'une magnifique robe"", 'princesse comme celle là se présente immédiatement', 'missfrance']"
1139,143100412369711104,Miss Réunion est trop mise en valeur #missfrance,"(-0.25, 0.7)","['miss réunion', 'est trop mise', 'valeur # missfrance']"
1140,143100435882967041,"Les robes de la final sont très très très Belle, ça fait princesse ! j'adore ! #MissFrance","(0.375, 0.5499999999999999)","['les', 'final sont très très très', 'belle', 'ça fait princesse', 'missfrance']"
1141,143100445794119680,"Elire Miss Alsace, Miss France, ce ne serait pas un acte de soumission à l'Allemagne, j'espère.....???? # Miss Alsace #MissFrance","(0.0, 0.0)","['elire miss alsace', 'miss france', 'ce ne serait pas un acte', ""soumission à l'allemagne"", ""j'espère ....."", 'miss alsace', 'missfrance']"
1142,143100448562348032,Toi aussi fais le concours de miss pour aller a cancun et porter cette robe en plumes... #missfrance,"(0.0, 0.0)","['toi', 'aussi fais', 'porter cette robe', 'plumes ... # missfrance']"
1143,143100463355662337,#missfrance les robes pour le final sont vraiment HORRIBLE !!!,"(-0.75, 0.575)","['# missfrance les robes', 'final sont vraiment', 'horrible']"
1144,143100463603134465,"Miss Provence elle fait un peu petite maison dans la prairie, non? #missfrance","(0.03250000000000001, 0.037500000000000006)","['miss provence', 'elle fait un peu petite maison dans', '# missfrance']"
1145,143100489700081664,Pourquoi ces robes de sissi me rappel les pubs du papier cul le treffle ? #missfrance,"(0.0, 0.0)","['pourquoi', 'ces robes', 'rappel les pubs du papier cul', '# missfrance']"
1146,143100519752278016,#Téléthon dans kelke minute le resultat de #MissFrance . on va voir si la miss aura le courage d appeler au don au #3637. miss alsace,"(0.1, 0.6)","['téléthon', 'dans kelke minute', 'missfrance', 'va voir si', 'courage d appeler au don au # 3637.']"
1147,143100531546652672,Le zapping qui tue... Qui a choisit les robes de soirée des miss ? On dirait des meringues... #missfrance #tf1,"(0.0, 0.0)","['qui tue ...', 'qui', 'choisit les robes', 'soirée des', 'dirait des meringues ... # missfrance # tf1']"
1148,143100542204387328,Mash up Pays 2 Loire vs Alsace!?! Le suspens est insoutenable... #livetweet #missfrance,"(-0.1, -0.2)","['mash', 'pays', 'loire', 'alsace', 'suspens est', 'insoutenable ... # livetweet # missfrance']"
1149,143100551444434944,Est-ce qu'ils ont pensé à DSK pour présider le jury #MissFrance ? #jeposelaquestion,"(0.0, 0.0)","['est-ce', ""qu'ils ont pensé à"", 'dsk', 'jury #', 'missfrance', '# jeposelaquestion']"
1150,143100557299695617,Coincée du cul? Pays de Loire #MissFrance,"(0.0, 0.0)","['coincée', 'du cul', 'pays', 'loire', 'missfrance']"
1151,143100559136792576,XD on voit la fiche de Jean-Pierre. #missfrance,"(0.0, 0.0)","['xd', 'jean-pierre', '# missfrance']"
1152,143100566233554944,Miss Pays de Loire ! Miss Pays de Loire ! Miss Pays de Loire ! Miss Pays de Loire ! Miss Pays de Loire ! Miss Pays de Loire ! #MissFrance,"(0.0, 0.0)","['miss pays', 'loire', 'miss pays', 'loire', 'miss pays', 'loire', 'miss pays', 'loire', 'miss pays', 'loire', 'miss pays', 'loire', 'missfrance']"
1153,143100567206637569,Les robes ça me rappel les fleurs en papiers kraft que je fesait pour ma maman en maternelle #missfrance,"(0.0, 0.0)","['les', 'robes ça', 'rappel les fleurs', 'papiers kraft que je fesait', 'ma maman', 'maternelle # missfrance']"
1154,143100579047149568,Depuis le début pense que Alsace et Provence seront dans le trio #MissFrance,"(0.0, 0.0)","['depuis', 'début pense que', 'alsace', 'provence', 'seront dans', 'trio #', 'missfrance']"
1155,143100593374904320,w0of! Les robes Sisi impératrice .... oui mais enceinte !  #MissFrance,"(0.0675, 0.1)","['les', 'sisi', 'impératrice .... oui mais enceinte', 'missfrance']"
1156,143100597812477952,Miss Loire : mocheeeeeee #MissFrance,"(0.0, 0.0)","['miss loire', 'mocheeeeeee #', 'missfrance']"
1157,143100600559734785,Finalement suis pour Lorie ! Le 9-5 et Franconville en force ! #MissFrance #wesh #bonasse,"(0.0, 0.0)","['finalement', 'lorie', 'franconville', 'missfrance', '# wesh # bonasse']"
1158,143100601599926273,Go Go Go Pays de Loire !! #MissFrance,"(0.0, 0.0)","['pays', 'loire', 'missfrance']"
1159,143100623783591937,"Par pitié, arrêtez de vouloir sourire en parlant. C'est moche. #MissFrance","(-0.25, 0.4)","['par', 'vouloir sourire', ""c'est"", 'missfrance']"
1160,143100634407772160,Jean Pierre Foucault qui n'arrête pas de montrer par mégarde ses dialogues pré-rédigés sur ses fiches #MissFrance,"(0.0, 0.0)","['jean pierre foucault', ""qui n'arrête pas"", 'montrer par mégarde ses dialogues pré-rédigés sur ses fiches #', 'missfrance']"
1161,143100635460546560,La gagnante sera forcement en robe blanche #morale #missfrance,"(0.025, 0.0)","['gagnante sera forcement', 'robe blanche # morale # missfrance']"
1162,143100655865831424,@NaisMusique #MissFrance c'est fini ? Qui a gagné #MissMartinique lol ??,"(0.0, 0.0)","['naismusique', 'missfrance', ""c'est fini"", 'qui', 'gagné #', 'missmartinique']"
1163,143100656755019778,@x__Catchme Réunion! #MissFrance,"(0.0, 0.0)","['@ x__catchme', 'réunion', 'missfrance']"
1164,143100659225468928,Miss Alsace : Moche #MissFrance,"(-0.8, 0.8)","['miss alsace', 'moche', 'missfrance']"
1165,143100664883589121,Miss Alsace. #poubelle #MissFrance,"(-0.1, 0.0)","['miss alsace', '# poubelle #', 'missfrance']"
1166,143100674559848448,Miss pays de loire me fait penser à Segolene Royal ! Miss France #MissFrance2012 #MissFrance,"(0.25, 0.1)","['miss', 'fait penser à', 'segolene', 'miss france', 'missfrance2012', 'missfrance']"
1167,143100682285752320,Aucune miss n'arrive à la cheville de Malika Ménard #MissFrance,"(0.0, 0.0)","['aucune', ""n'arrive à"", 'malika ménard', 'missfrance']"
1168,143100685347594241,J'ai kiffé comme Jean-Pierre Foucault a poussé la miss :) #MissFrance,"(0.5, 1.0)","[""j'ai"", 'kiffé comme', 'jean-pierre foucault', 'missfrance']"
1169,143100689399287808,Pourquoi doit-on voter pour Lorie? Pour voir  plus souvent ses nichons à la télé! #MissFrance,"(0.1875, 0.1)","['pourquoi', 'doit-on voter', 'lorie', 'pour', 'souvent ses nichons à', 'missfrance']"
1170,143100715580137472,Les cheveux de Miss Alsace sont... :/ #MissFrance,"(-0.25, 1.0)","['les', 'miss alsace', 'sont ...', '/ #', 'missfrance']"
1171,143100718633582592,#MissFrance Alsace c'est out!!!!,"(0.0, 0.0)",['missfrance alsace']
1172,143100725680017408,"Miss Alsace, même pas une vrai rousse ! #missfrance","(0.016666666666666666, 0.3)","['miss alsace', 'même pas', 'vrai rousse', '# missfrance']"
1173,143100743895891970,Miss Alsace ou pa en sa ! ;) #MissFrance,"(0.25, 1.0)","['miss alsace', 'ou pa', 'missfrance']"
1174,143100748375408641,Miss Alsace ne sait pas parler !  #MissFrance,"(0.0, 0.0)","['miss alsace', 'ne sait pas parler', 'missfrance']"
1175,143100751567261696,Miss Alsace ne sait pas parler #MissFrance,"(0.0, 0.0)","['miss alsace', 'ne sait pas parler #', 'missfrance']"
1176,143100751814725633,Miss Alsace a d beugue hyn #TF1.,"(0.0, 0.0)","['miss alsace', 'd beugue hyn #', 'tf1']"
1177,143100754264207360,ah non. miss alsace. elle ne sait meme pas parler. la bouche trop pleine.. #missFrance.,"(0.04499999999999999, 0.21666666666666667)","['ah non', 'elle ne sait meme pas parler', 'bouche trop pleine .. # missfrance']"
1178,143100765718851585,Miss Alsace tu me fatigues!!! VAS LABAS!!!!! #TF1,"(-1.0, 0.25)","['miss alsace', 'vas labas', 'tf1']"
1179,143100769275621376,Ou Miss Alsace ...... #MissFrance,"(0.0, 0.0)","['ou miss alsace', '...... #', 'missfrance']"
1180,143100770466791424,Une ROUSSE #MissFrance enfin Allez Miss Alsace,"(0.0, 0.0)","['une rousse', 'missfrance', 'allez miss alsace']"
1181,143100773788696577,"""behiculer"" tout a fait Miss Alsace #MissFrance","(0.22, 0.1)","['miss alsace', 'missfrance']"
1182,143100775235723264,"Miss Alsace ! #jadore ! Elle veut ""développer une dynamique"" ... Très bien ! #MissFrance","(0.0, 0.2)","['miss alsace', '# jadore', 'elle', 'très', 'missfrance']"
1183,143100789878046722,"Eh bah moi + tard je fonderai une élection #missfrance avec des filles rondes, parce qu'un sac d'os pointus, c'est PAS beau !","(-0.16666666666666666, 0.3666666666666667)","['eh', 'bah moi + tard je fonderai', 'élection # missfrance avec des filles rondes', ""parce qu'un sac d'os pointus"", 'pas']"
1184,143100794625982464,Elle est vraiment cute Miss Alsace... Mais faut luyi dire qu'elle ne servira à rien hein. #MissFrance,"(0.0, 0.5)","['elle', 'est vraiment cute', 'miss alsace', 'mais', ""faut luyi dire qu'elle ne servira à rien hein"", 'missfrance']"
1185,143100807565422593,w0of! Miss Alsace joue ds le Mentalist ? #MissFrance  non ah bon ....,"(0.345, 0.35)","['miss alsace', 'joue ds', 'mentalist', 'missfrance', 'non ah bon ....']"
1186,143100816805466112,J'aurai kiffé tester Miss France n'empêche... QUI ME DONNE 25 CM ? :) #MissFrance,"(0.5, 1.0)","[""j'aurai"", 'kiffé tester', 'miss france', ""n'empêche ..."", 'qui me donne', 'cm', 'missfrance']"
1187,143100824040648704,Hoooo Miss Alsace tu chie dans la colle la ! Merde ! Reprends toi !! #MissFrance,"(-1.0, 0.4)","['hoooo miss alsace', 'tu chie dans', 'merde', 'reprends', 'missfrance']"
1188,143100829841371137,"en tout cas moi jpréfère Miss Alsace. malheureusement, elle a bégayé... #missfrance","(-0.19, 0.125)","['tout cas moi jpréfère', 'miss alsace', 'bégayé ... # missfrance']"
